LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,variables
564,Jun,30,20:53:06,combo,klogind,19273.0,Kerberos authentication failed,E58,Kerberos authentication failed,[[]]
565,Jun,30,20:53:06,combo,klogind,19276.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E86,Authentication failed from <*> <*> Software caused connection abort,"[['163.27.187.39', '163.27.187.39']]"
566,Jun,30,20:53:06,combo,klogind,19276.0,Kerberos authentication failed,E58,Kerberos authentication failed,[[]]
567,Jun,30,20:53:06,combo,klogind,19275.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E86,Authentication failed from <*> <*> Software caused connection abort,"[['163.27.187.39', '163.27.187.39']]"
568,Jun,30,20:53:06,combo,klogind,19275.0,Kerberos authentication failed,E58,Kerberos authentication failed,[[]]
569,Jun,30,20:53:06,combo,klogind,19277.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E86,Authentication failed from <*> <*> Software caused connection abort,"[['163.27.187.39', '163.27.187.39']]"
570,Jun,30,20:53:06,combo,klogind,19277.0,Kerberos authentication failed,E58,Kerberos authentication failed,[[]]
571,Jun,30,20:53:06,combo,klogind,19279.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E86,Authentication failed from <*> <*> Software caused connection abort,"[['163.27.187.39', '163.27.187.39']]"
572,Jun,30,20:53:06,combo,klogind,19279.0,Kerberos authentication failed,E58,Kerberos authentication failed,[[]]
573,Jun,30,20:53:06,combo,klogind,19280.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E86,Authentication failed from <*> <*> Software caused connection abort,"[['163.27.187.39', '163.27.187.39']]"
574,Jun,30,20:53:06,combo,klogind,19281.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E86,Authentication failed from <*> <*> Software caused connection abort,"[['163.27.187.39', '163.27.187.39']]"
575,Jun,30,20:53:06,combo,klogind,19282.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E86,Authentication failed from <*> <*> Software caused connection abort,"[['163.27.187.39', '163.27.187.39']]"
576,Jun,30,20:53:06,combo,klogind,19280.0,Kerberos authentication failed,E58,Kerberos authentication failed,[[]]
577,Jun,30,20:53:06,combo,klogind,19283.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E86,Authentication failed from <*> <*> Software caused connection abort,"[['163.27.187.39', '163.27.187.39']]"
578,Jun,30,20:53:06,combo,klogind,19281.0,Kerberos authentication failed,E58,Kerberos authentication failed,[[]]
579,Jun,30,20:53:06,combo,klogind,19285.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E86,Authentication failed from <*> <*> Software caused connection abort,"[['163.27.187.39', '163.27.187.39']]"
580,Jun,30,20:53:06,combo,klogind,19284.0,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E86,Authentication failed from <*> <*> Software caused connection abort,"[['163.27.187.39', '163.27.187.39']]"
581,Jun,30,20:53:06,combo,klogind,19282.0,Kerberos authentication failed,E58,Kerberos authentication failed,[[]]
582,Jun,30,20:53:06,combo,klogind,19283.0,Kerberos authentication failed,E58,Kerberos authentication failed,[[]]
583,Jun,30,20:53:06,combo,klogind,19285.0,Kerberos authentication failed,E58,Kerberos authentication failed,[[]]
584,Jun,30,20:53:06,combo,klogind,19284.0,Kerberos authentication failed,E58,Kerberos authentication failed,[[]]
585,Jun,30,22:16:32,combo,sshd(pam_unix),19432.0,session opened for user test by (uid=509),E23,session opened for user <*> by (uid= <*>,"[[], 'test']"
586,Jun,30,22:16:32,combo,sshd(pam_unix),19431.0,session opened for user test by (uid=509),E23,session opened for user <*> by (uid= <*>,"[[], 'test']"
587,Jun,30,22:16:32,combo,sshd(pam_unix),19433.0,session opened for user test by (uid=509),E23,session opened for user <*> by (uid= <*>,"[[], 'test']"
588,Jun,30,22:16:32,combo,sshd(pam_unix),19434.0,session opened for user test by (uid=509),E23,session opened for user <*> by (uid= <*>,"[[], 'test']"
589,Jun,30,22:16:32,combo,sshd(pam_unix),19435.0,session opened for user test by (uid=509),E23,session opened for user <*> by (uid= <*>,"[[], 'test']"
590,Jun,30,22:16:32,combo,sshd(pam_unix),19436.0,session opened for user test by (uid=509),E23,session opened for user <*> by (uid= <*>,"[[], 'test']"
591,Jun,30,22:16:32,combo,sshd(pam_unix),19438.0,session opened for user test by (uid=509),E23,session opened for user <*> by (uid= <*>,"[[], 'test']"
592,Jun,30,22:16:32,combo,sshd(pam_unix),19437.0,session opened for user test by (uid=509),E23,session opened for user <*> by (uid= <*>,"[[], 'test']"
593,Jun,30,22:16:32,combo,sshd(pam_unix),19432.0,session closed for user test,E26,session closed for user <*>,"[[], 'test']"
594,Jun,30,22:16:32,combo,sshd(pam_unix),19431.0,session closed for user test,E26,session closed for user <*>,"[[], 'test']"
595,Jun,30,22:16:32,combo,sshd(pam_unix),19439.0,session opened for user test by (uid=509),E23,session opened for user <*> by (uid= <*>,"[[], 'test']"
596,Jun,30,22:16:32,combo,sshd(pam_unix),19440.0,session opened for user test by (uid=509),E23,session opened for user <*> by (uid= <*>,"[[], 'test']"
597,Jun,30,22:16:32,combo,sshd(pam_unix),19434.0,session closed for user test,E26,session closed for user <*>,"[[], 'test']"
598,Jun,30,22:16:32,combo,sshd(pam_unix),19435.0,session closed for user test,E26,session closed for user <*>,"[[], 'test']"
599,Jun,30,22:16:33,combo,sshd(pam_unix),19433.0,session closed for user test,E26,session closed for user <*>,"[[], 'test']"
600,Jun,30,22:16:33,combo,sshd(pam_unix),19436.0,session closed for user test,E26,session closed for user <*>,"[[], 'test']"
601,Jun,30,22:16:33,combo,sshd(pam_unix),19437.0,session closed for user test,E26,session closed for user <*>,"[[], 'test']"
602,Jun,30,22:16:33,combo,sshd(pam_unix),19438.0,session closed for user test,E26,session closed for user <*>,"[[], 'test']"
603,Jun,30,22:16:33,combo,sshd(pam_unix),19439.0,session closed for user test,E26,session closed for user <*>,"[[], 'test']"
604,Jun,30,22:16:33,combo,sshd(pam_unix),19440.0,session closed for user test,E26,session closed for user <*>,"[[], 'test']"
605,Jul,1,00:21:28,combo,sshd(pam_unix),19630.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['60.30.224.116'], '<*>']"
606,Jul,1,00:21:28,combo,sshd(pam_unix),19628.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['60.30.224.116'], '<*>']"
607,Jul,1,00:21:30,combo,sshd(pam_unix),19640.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['60.30.224.116'], '<*>']"
608,Jul,1,00:21:30,combo,sshd(pam_unix),19642.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['60.30.224.116'], '<*>']"
609,Jul,1,00:21:30,combo,sshd(pam_unix),19632.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['60.30.224.116'], '<*>']"
610,Jul,1,00:21:31,combo,sshd(pam_unix),19643.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['60.30.224.116'], '<*>']"
611,Jul,1,00:21:31,combo,sshd(pam_unix),19631.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['60.30.224.116'], '<*>']"
612,Jul,1,00:21:32,combo,sshd(pam_unix),19636.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['60.30.224.116'], '<*>']"
613,Jul,1,00:21:32,combo,sshd(pam_unix),19645.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['60.30.224.116'], '<*>']"
614,Jul,1,00:21:35,combo,sshd(pam_unix),19637.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['60.30.224.116'], '<*>']"
615,Jul,1,04:05:17,combo,su(pam_unix),20298.0,session opened for user cyrus by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'cyrus']"
616,Jul,1,04:05:18,combo,su(pam_unix),20298.0,session closed for user cyrus,E26,session closed for user <*>,"[[], 'cyrus']"
617,Jul,1,04:05:19,combo,logrotate,,ALERT exited abnormally with [1],E27,ALERT exited abnormally with <*>,[[]]
618,Jul,1,04:11:35,combo,su(pam_unix),21530.0,session opened for user news by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'news']"
619,Jul,1,04:11:36,combo,su(pam_unix),21530.0,session closed for user news,E26,session closed for user <*>,"[[], 'news']"
620,Jul,1,05:02:26,combo,sshd(pam_unix),21689.0,session opened for user test by (uid=509),E23,session opened for user <*> by (uid= <*>,"[[], 'test']"
621,Jul,1,05:02:26,combo,sshd(pam_unix),21689.0,session closed for user test,E26,session closed for user <*>,"[[], 'test']"
622,Jul,1,05:02:26,combo,sshd(pam_unix),21691.0,session opened for user test by (uid=509),E23,session opened for user <*> by (uid= <*>,"[[], 'test']"
623,Jul,1,05:02:26,combo,sshd(pam_unix),21691.0,session closed for user test,E26,session closed for user <*>,"[[], 'test']"
624,Jul,1,05:02:26,combo,sshd(pam_unix),21692.0,session opened for user test by (uid=509),E23,session opened for user <*> by (uid= <*>,"[[], 'test']"
625,Jul,1,05:02:26,combo,sshd(pam_unix),21692.0,session closed for user test,E26,session closed for user <*>,"[[], 'test']"
626,Jul,1,05:02:27,combo,sshd(pam_unix),21693.0,session opened for user test by (uid=509),E23,session opened for user <*> by (uid= <*>,"[[], 'test']"
627,Jul,1,05:02:27,combo,sshd(pam_unix),21693.0,session closed for user test,E26,session closed for user <*>,"[[], 'test']"
628,Jul,1,07:57:30,combo,ftpd,21952.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
629,Jul,1,07:57:30,combo,ftpd,21951.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
630,Jul,1,07:57:30,combo,ftpd,21957.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
631,Jul,1,07:57:30,combo,ftpd,21953.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
632,Jul,1,07:57:30,combo,ftpd,21954.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
633,Jul,1,07:57:30,combo,ftpd,21955.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
634,Jul,1,07:57:30,combo,ftpd,21950.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
635,Jul,1,07:57:30,combo,ftpd,21956.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
636,Jul,1,07:57:30,combo,ftpd,21958.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
637,Jul,1,07:57:30,combo,ftpd,21945.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
638,Jul,1,07:57:30,combo,ftpd,21959.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
639,Jul,1,07:57:30,combo,ftpd,21940.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
640,Jul,1,07:57:30,combo,ftpd,21941.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
641,Jul,1,07:57:30,combo,ftpd,21946.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
642,Jul,1,07:57:30,combo,ftpd,21937.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
643,Jul,1,07:57:30,combo,ftpd,21943.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
644,Jul,1,07:57:30,combo,ftpd,21944.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
645,Jul,1,07:57:30,combo,ftpd,21948.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
646,Jul,1,07:57:30,combo,ftpd,21947.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
647,Jul,1,07:57:30,combo,ftpd,21942.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
648,Jul,1,07:57:30,combo,ftpd,21938.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
649,Jul,1,07:57:30,combo,ftpd,21949.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
650,Jul,1,07:57:30,combo,ftpd,21939.0,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['202.82.200.188', '07:57:30', 'Jul'], '()', 'Fri', '1']"
651,Jul,1,09:14:43,combo,sshd(pam_unix),22099.0,session opened for user test by (uid=509),E23,session opened for user <*> by (uid= <*>,"[[], 'test']"
652,Jul,1,09:14:43,combo,sshd(pam_unix),22104.0,session opened for user test by (uid=509),E23,session opened for user <*> by (uid= <*>,"[[], 'test']"
653,Jul,1,09:14:43,combo,sshd(pam_unix),22104.0,session closed for user test,E26,session closed for user <*>,"[[], 'test']"
654,Jul,1,09:14:43,combo,sshd(pam_unix),22106.0,session opened for user test by (uid=509),E23,session opened for user <*> by (uid= <*>,"[[], 'test']"
655,Jul,1,09:14:44,combo,sshd(pam_unix),22099.0,session closed for user test,E26,session closed for user <*>,"[[], 'test']"
656,Jul,1,09:14:44,combo,sshd(pam_unix),22112.0,session opened for user test by (uid=509),E23,session opened for user <*> by (uid= <*>,"[[], 'test']"
657,Jul,1,09:14:44,combo,sshd(pam_unix),22106.0,session closed for user test,E26,session closed for user <*>,"[[], 'test']"
658,Jul,1,09:14:44,combo,sshd(pam_unix),22112.0,session closed for user test,E26,session closed for user <*>,"[[], 'test']"
659,Jul,1,10:56:41,combo,sshd(pam_unix),22272.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['195.129.24.210'], '<*>']"
660,Jul,1,10:56:41,combo,sshd(pam_unix),22269.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['195.129.24.210'], '<*>']"
661,Jul,1,10:56:41,combo,sshd(pam_unix),22277.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['195.129.24.210'], '<*>']"
662,Jul,1,10:56:42,combo,sshd(pam_unix),22271.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['195.129.24.210'], '<*>']"
663,Jul,1,10:56:42,combo,sshd(pam_unix),22273.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['195.129.24.210'], '<*>']"
664,Jul,1,10:56:42,combo,sshd(pam_unix),22270.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['195.129.24.210'], '<*>']"
665,Jul,1,10:56:43,combo,sshd(pam_unix),22268.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['195.129.24.210'], '<*>']"
666,Jul,1,10:56:43,combo,sshd(pam_unix),22274.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['195.129.24.210'], '<*>']"
667,Jul,1,10:56:44,combo,sshd(pam_unix),22276.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['195.129.24.210'], '<*>']"
668,Jul,1,10:56:44,combo,sshd(pam_unix),22275.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[['195.129.24.210'], '<*>']"
