LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,variables
451,03-17,16:14:01.978,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
452,03-17,16:14:02.045,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
453,03-17,16:14:02.045,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
454,03-17,16:14:02.056,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
455,03-17,16:14:02.057,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
456,03-17,16:14:02.066,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
457,03-17,16:14:02.066,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
458,03-17,16:14:02.080,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
459,03-17,16:14:02.080,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
460,03-17,16:14:02.090,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
461,03-17,16:14:02.090,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
462,03-17,16:14:02.107,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
463,03-17,16:14:02.107,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
464,03-17,16:14:02.121,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
465,03-17,16:14:02.122,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
466,03-17,16:14:02.136,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
467,03-17,16:14:02.136,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
468,03-17,16:14:02.147,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
469,03-17,16:14:02.148,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
470,03-17,16:14:02.155,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
471,03-17,16:14:02.156,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
472,03-17,16:14:02.164,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
473,03-17,16:14:02.164,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
474,03-17,16:14:02.181,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
475,03-17,16:14:02.182,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
476,03-17,16:14:02.195,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
477,03-17,16:14:02.195,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
478,03-17,16:14:02.213,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
479,03-17,16:14:02.214,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
480,03-17,16:14:02.602,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261867236, event=2, flags=0x0, uid=1000",E65,userActivityNoUpdateLocked: eventTime= <*> event= <*> flags= <*> uid= <*>,"[['261867236', '2', '0x0', '1000']]"
481,03-17,16:14:02.603,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x0', '0x1', '38', '1', '0', '0']]"
482,03-17,16:14:02.765,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
483,03-17,16:14:02.765,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
484,03-17,16:14:02.781,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
485,03-17,16:14:02.781,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
486,03-17,16:14:02.818,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
487,03-17,16:14:02.818,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
488,03-17,16:14:02.833,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
489,03-17,16:14:02.834,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
490,03-17,16:14:02.913,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
491,03-17,16:14:02.913,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
492,03-17,16:14:02.932,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
493,03-17,16:14:02.933,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
494,03-17,16:14:03.115,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
495,03-17,16:14:03.116,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
496,03-17,16:14:03.133,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
497,03-17,16:14:03.134,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
498,03-17,16:14:03.219,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261867854, event=2, flags=0x0, uid=1000",E65,userActivityNoUpdateLocked: eventTime= <*> event= <*> flags= <*> uid= <*>,"[['261867854', '2', '0x0', '1000']]"
499,03-17,16:14:03.220,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x0', '0x1', '38', '1', '0', '0']]"
500,03-17,16:14:03.281,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
501,03-17,16:14:03.281,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
502,03-17,16:14:03.294,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,E137,HBM brightnessIn = <*>,[['38']]
503,03-17,16:14:03.294,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,E138,HBM brightnessOut = <*>,[['38']]
504,03-17,16:14:03.294,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",E107,Animating brightness: target= <*> rate= <*>,"[['38', '200']]"
505,03-17,16:14:03.306,2227,2227,V,PhoneStatusBar,setLightsOn(true),E22,setLightsOn( true) ,[[]]
506,03-17,16:14:03.307,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['0', '1', '40000500', '40000500', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']]"
507,03-17,16:14:03.671,1702,2639,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,E63,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,[['10091']]
508,03-17,16:14:03.691,1702,27357,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,E63,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,[['10091']]
509,03-17,16:14:03.871,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261868506, event=2, flags=0x0, uid=1000",E65,userActivityNoUpdateLocked: eventTime= <*> event= <*> flags= <*> uid= <*>,"[['261868506', '2', '0x0', '1000']]"
510,03-17,16:14:03.872,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x0', '0x1', '38', '1', '0', '0']]"
