LineId,Time,Component,Pid,Content,EventId,EventTemplate
737,20171223-22:19:58:415,HiH_HiHealthBinder,30002312,"getAppContext() isAppValid health or wear, packageName = com.huawei.health",E55,"getAppContext() isAppValid health or wear, packageName = com.huawei.health"
738,20171223-22:19:58:415,HiH_HiSyncControl,30002312,checkInsertStatus stepStatSum or calorieStatSum is enough,E45,checkInsertStatus stepStatSum or calorieStatSum is enough
739,20171223-22:19:58:416,HiH_HiSyncControl,30002312,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0",E53,stepSyncOrNot appSynTimes is <*> statsyncTimes is <*>
740,20171223-22:19:58:416,HiH_HiSyncControl,30002312,"startInsertSportSync start auto sync,app is 1",E54,"startInsertSportSync start auto sync, app is <*>"
741,20171223-22:19:58:417,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,E34,getBinderPackageName packageName = com.huawei.health
742,20171223-22:19:58:417,HiH_HiSyncUtil,30002312,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",E60,checkFirstSyncByType no such data in db <*> type is <*> deviceCode is <*>
743,20171223-22:19:58:417,HiH_HiSyncControl,30002312,"startInsertSportSync first 500 steps sync,do all sync",E57,"startInsertSportSync first <*> steps sync, do all sync"
744,20171223-22:19:58:419,HiH_HiAppUtil,30002312,getBinderPackageName packageName = com.huawei.health,E34,getBinderPackageName packageName = com.huawei.health
745,20171223-22:19:58:419,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=2, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",E64,"startSync hiSyncOption = HiSyncOption{syncAction= <*> syncMethod= <*> syncScope= <*> syncDataType= <*> syncModel= <*> pushAction= 0}, app = <*> who = <*>"
746,20171223-22:19:58:419,HiH_HiHealthBinder,30002312,insertHiHealthData() checkAppType  0 appID = 1,E43,insertHiHealthData() checkAppType <*> appID = <*>
747,20171223-22:19:58:419,HiH_HiHealthBinder,30002312,"insertHiHealthData() size = 20,app = 1,One Data Type = 2,packageName = com.huawei.health,writeStatType = 0",E58,"insertHiHealthData() size = <*> app = <*> One Data Type = <*> packageName = com.huawei.health, writeStatType = <*>"
748,20171223-22:19:58:423,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,E37,needAutoSync autoSyncSwitch is open
749,20171223-22:19:58:423,HiH_HiHealthDataInsertStore,30002312,"saveHealthDetailData() deviceID = 2,clientID=1,id=1",E56,saveHealthDetailData() deviceID = <*> clientID= <*> id= <*>
750,20171223-22:19:58:424,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!",E65,"initDataPrivacy the dataPrivacy switch is open, start push health data!"
751,20171223-22:19:58:424,HiH_,30002312,initDataPrivacy the dataPrivacy is true,E10,initDataPrivacy the dataPrivacy is true
752,20171223-22:19:58:428,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!",E66,"initUserPrivacy the userPrivacy switch is open, start push user data!"
753,20171223-22:19:58:428,HiH_,30002312,initUserPrivacy the userPrivacy is true,E11,initUserPrivacy the userPrivacy is true
754,20171223-22:19:58:428,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,E12,ifCanSync not! no cloud version
755,20171223-22:19:58:428,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,E67,sendSyncFailedBroadcast
756,20171223-22:19:58:453,HiH_HiHealthDataInsertStore,30002312,"bulkSaveDetailHiHealthData() size = 20,totalTime = 34",E49,bulkSaveDetailHiHealthData() size = <*> totalTime = <*>
757,20171223-22:19:58:466,HiH_DataStatManager,30002312,"new date =20171223, type=40002,6724.0,old=7163.0",E61,new date = <*> type= <*> <*> old= <*>
758,20171223-22:19:58:468,HiH_DataStatManager,30002312,"new date =20171223, type=40004,4800.935999999999,old=5112.0",E61,new date = <*> type= <*> <*> old= <*>
759,20171223-22:19:58:469,HiH_DataStatManager,30002312,"new date =20171223, type=40003,214445.88000000006,old=210654.54000000004",E61,new date = <*> type= <*> <*> old= <*>
760,20171223-22:19:58:471,HiH_DataStatManager,30002312,"new date =20171223, type=40005,330.0,old=330.0",E61,new date = <*> type= <*> <*> old= <*>
761,20171223-22:19:58:480,HiH_DataStatManager,30002312,"new date =20171223, type=40011,6314.0,old=6137.0",E61,new date = <*> type= <*> <*> old= <*>
762,20171223-22:19:58:481,HiH_DataStatManager,30002312,"new date =20171223, type=40031,4508.196000000001,old=4381.818",E61,new date = <*> type= <*> <*> old= <*>
763,20171223-22:19:58:482,HiH_DataStatManager,30002312,"new date =20171223, type=40021,135245.88,old=131454.53999999995",E61,new date = <*> type= <*> <*> old= <*>
764,20171223-22:19:58:494,HiH_DataStatManager,30002312,"new date =20171223, type=40013,410.0,old=410.0",E61,new date = <*> type= <*> <*> old= <*>
765,20171223-22:19:58:495,HiH_DataStatManager,30002312,"new date =20171223, type=40034,292.73999999999995,old=292.73999999999995",E61,new date = <*> type= <*> <*> old= <*>
766,20171223-22:19:58:495,HiH_DataStatManager,30002312,"new date =20171223, type=40024,79200.0,old=79200.0",E61,new date = <*> type= <*> <*> old= <*>
767,20171223-22:19:58:499,HiH_DataStatManager,30002312,"new date =20171223, type=40041,6720.0,old=6480.0",E61,new date = <*> type= <*> <*> old= <*>
768,20171223-22:19:58:501,HiH_DataStatManager,30002312,"new date =20171223, type=40044,420.0,old=420.0",E61,new date = <*> type= <*> <*> old= <*>
769,20171223-22:19:58:501,HiH_DataStatManager,30002312,"new date =20171223, type=40006,7140.0,old=6900.0",E61,new date = <*> type= <*> <*> old= <*>
770,20171223-22:19:58:502,HiH_HiHealthDataInsertStore,30002312,"saveRealTimeHealthDatasStat() size = 1,totalTime = 48",E51,saveRealTimeHealthDatasStat() size = <*> totalTime = <*>
771,20171223-22:19:58:505,HiH_ListenerManager,30002312,startListenerChange subscribeList = [1],E35,startListenerChange subscribeList = [1]
772,20171223-22:19:58:505,HiH_HiHealthBinder,30002312,insertHiHealthData() end totalTime = 94,E9,insertHiHealthData() end totalTime = <*>
773,20171223-22:19:58:505,Step_FlushableStepDataCache,30002312,InsertCallBack() onSuccess  type = 0 data=true,E52,InsertCallBack() onSuccess type = <*> data= true
774,20171223-22:19:58:505,Step_FlushableStepDataCache,30002312,InsertEvent success begin:25233975 end:25233979,E46,InsertEvent success begin: <*> end: <*>
775,20171223-22:19:58:505,Step_SPUtils,30002312,setWriteDBLastDataMinute=25233979,E5,setWriteDBLastDataMinute= <*>
776,20171223-22:19:58:508,Step_SPUtils,30002312,setWriteDBLastDataMinute success,E3,setWriteDBLastDataMinute success
777,20171223-22:19:58:508,Step_LSC,30002312,flush2DB result success,E23,flush2DB result success
778,20171223-22:19:58:508,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7160##548930##8661##16256##27442416,E33, getTodayTotalDetailSteps = <*>
779,20171223-22:19:58:508,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7163##548935##8661##16256##27442827,E1,setTodayTotalDetailSteps= <*>
780,20171223-22:19:58:512,HiH_HiSyncControl,30002312,checkInsertStatus stepSum or calorieSum is enough,E44,checkInsertStatus stepSum or calorieSum is enough
781,20171223-22:19:58:513,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130116,E19,calculateCaloriesWithCache totalCalories= <*>
782,20171223-22:19:58:514,HiH_HiSyncControl,30002312,checkInsertStatus stepStatSum or calorieStatSum is enough,E45,checkInsertStatus stepStatSum or calorieStatSum is enough
783,20171223-22:19:58:514,HiH_HiSyncControl,30002312,"stepSyncOrNot appSynTimes is 0, statsyncTimes is 0",E53,stepSyncOrNot appSynTimes is <*> statsyncTimes is <*>
784,20171223-22:19:58:514,HiH_HiSyncControl,30002312,"startInsertSportSync start auto sync,app is 1",E54,"startInsertSportSync start auto sync, app is <*>"
785,20171223-22:19:58:515,HiH_HiSyncUtil,30002312,"checkFirstSyncByType no such data in db ,type is 1 deviceCode is 0",E60,checkFirstSyncByType no such data in db <*> type is <*> deviceCode is <*>
786,20171223-22:19:58:515,HiH_HiSyncControl,30002312,"startInsertSportSync first 500 steps sync,do all sync",E57,"startInsertSportSync first <*> steps sync, do all sync"
787,20171223-22:19:58:516,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=2, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",E64,"startSync hiSyncOption = HiSyncOption{syncAction= <*> syncMethod= <*> syncScope= <*> syncDataType= <*> syncModel= <*> pushAction= 0}, app = <*> who = <*>"
788,20171223-22:19:58:517,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,E37,needAutoSync autoSyncSwitch is open
789,20171223-22:19:58:517,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
790,20171223-22:19:58:518,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!",E65,"initDataPrivacy the dataPrivacy switch is open, start push health data!"
791,20171223-22:19:58:518,HiH_,30002312,initDataPrivacy the dataPrivacy is true,E10,initDataPrivacy the dataPrivacy is true
792,20171223-22:19:58:518,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!",E66,"initUserPrivacy the userPrivacy switch is open, start push user data!"
793,20171223-22:19:58:518,HiH_,30002312,initUserPrivacy the userPrivacy is true,E11,initUserPrivacy the userPrivacy is true
794,20171223-22:19:58:518,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,E12,ifCanSync not! no cloud version
795,20171223-22:19:58:518,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,E67,sendSyncFailedBroadcast
796,20171223-22:19:58:519,Step_StandReportReceiver,30002312,REPORT : 7163 5114 153431 240,E41,REPORT <*> <*> <*> <*> <*>
797,20171223-22:19:58:863,Step_LSC,30002312,onStandStepChanged 3737,E0,onStandStepChanged <*>
798,20171223-22:19:58:872,Step_LSC,30002312,onExtend:1514038799000 2 0 4,E8,onExtend: <*> <*> <*> <*>
799,20171223-22:19:59:164,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7163##548935##8661##16256##27442827,E33, getTodayTotalDetailSteps = <*>
800,20171223-22:19:59:166,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7165##548940##8661##16256##27443484,E1,setTodayTotalDetailSteps= <*>
801,20171223-22:19:59:175,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130159,E19,calculateCaloriesWithCache totalCalories= <*>
802,20171223-22:19:59:178,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
803,20171223-22:19:59:182,Step_StandReportReceiver,30002312,REPORT : 7165 5115 153474 240,E41,REPORT <*> <*> <*> <*> <*>
804,20171223-22:19:59:365,Step_LSC,30002312,onStandStepChanged 3739,E0,onStandStepChanged <*>
805,20171223-22:19:59:373,Step_LSC,30002312,onExtend:1514038800000 2 0 4,E8,onExtend: <*> <*> <*> <*>
806,20171223-22:19:59:667,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7165##548940##8661##16256##27443484,E33, getTodayTotalDetailSteps = <*>
807,20171223-22:19:59:667,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7167##548945##8661##16256##27443986,E1,setTodayTotalDetailSteps= <*>
808,20171223-22:19:59:677,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130201,E19,calculateCaloriesWithCache totalCalories= <*>
809,20171223-22:19:59:681,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
810,20171223-22:19:59:682,Step_StandReportReceiver,30002312,REPORT : 7167 5117 153517 240,E41,REPORT <*> <*> <*> <*> <*>
811,20171223-22:19:59:862,Step_LSC,30002312,onStandStepChanged 3742,E0,onStandStepChanged <*>
812,20171223-22:19:59:871,Step_LSC,30002312,onExtend:1514038800000 3 0 4,E8,onExtend: <*> <*> <*> <*>
813,20171223-22:20:0:130,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
814,20171223-22:20:0:165,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038680000##7167##548945##8661##16256##27443986,E33, getTodayTotalDetailSteps = <*>
815,20171223-22:20:0:165,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038740000##7170##548996##8661##16256##27444484,E1,setTodayTotalDetailSteps= <*>
816,20171223-22:20:0:174,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130266,E19,calculateCaloriesWithCache totalCalories= <*>
817,20171223-22:20:0:177,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
818,20171223-22:20:0:179,Step_StandReportReceiver,30002312,REPORT : 7170 5119 153581 240,E41,REPORT <*> <*> <*> <*> <*>
819,20171223-22:20:0:363,Step_LSC,30002312,onStandStepChanged 3745,E0,onStandStepChanged <*>
820,20171223-22:20:0:374,Step_LSC,30002312,onExtend:1514038801000 3 0 4,E8,onExtend: <*> <*> <*> <*>
821,20171223-22:20:0:666,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038740000##7170##548996##8661##16256##27444484,E33, getTodayTotalDetailSteps = <*>
822,20171223-22:20:0:666,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038740000##7173##549047##8661##16256##27444985,E1,setTodayTotalDetailSteps= <*>
823,20171223-22:20:0:679,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130330,E19,calculateCaloriesWithCache totalCalories= <*>
824,20171223-22:20:0:688,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
825,20171223-22:20:0:693,Step_StandReportReceiver,30002312,REPORT : 7173 5121 153645 240,E41,REPORT <*> <*> <*> <*> <*>
826,20171223-22:20:0:863,Step_LSC,30002312,onStandStepChanged 3746,E0,onStandStepChanged <*>
827,20171223-22:20:0:872,Step_LSC,30002312,onExtend:1514038801000 1 0 4,E8,onExtend: <*> <*> <*> <*>
828,20171223-22:20:1:166,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038740000##7173##549047##8661##16256##27444985,E33, getTodayTotalDetailSteps = <*>
829,20171223-22:20:1:166,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038740000##7174##549098##8661##16256##27445485,E1,setTodayTotalDetailSteps= <*>
830,20171223-22:20:1:181,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130351,E19,calculateCaloriesWithCache totalCalories= <*>
831,20171223-22:20:1:186,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
832,20171223-22:20:1:186,Step_StandReportReceiver,30002312,REPORT : 7174 5122 153667 240,E41,REPORT <*> <*> <*> <*> <*>
833,20171223-22:20:1:363,Step_LSC,30002312,onStandStepChanged 3748,E0,onStandStepChanged <*>
834,20171223-22:20:1:378,Step_LSC,30002312,onExtend:1514038802000 2 0 4,E8,onExtend: <*> <*> <*> <*>
835,20171223-22:20:1:664,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038740000##7174##549098##8661##16256##27445485,E33, getTodayTotalDetailSteps = <*>
836,20171223-22:20:1:665,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038740000##7176##549149##8661##16256##27445983,E1,setTodayTotalDetailSteps= <*>
837,20171223-22:20:1:679,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130394,E19,calculateCaloriesWithCache totalCalories= <*>
838,20171223-22:20:1:687,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
839,20171223-22:20:1:692,Step_StandReportReceiver,30002312,REPORT : 7176 5123 153709 240,E41,REPORT <*> <*> <*> <*> <*>
840,20171223-22:20:1:863,Step_LSC,30002312,onStandStepChanged 3751,E0,onStandStepChanged <*>
841,20171223-22:20:1:873,Step_LSC,30002312,onExtend:1514038802000 3 0 4,E8,onExtend: <*> <*> <*> <*>
842,20171223-22:20:2:164,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038740000##7176##549149##8661##16256##27445983,E33, getTodayTotalDetailSteps = <*>
843,20171223-22:20:2:165,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038740000##7179##549200##8661##16256##27446483,E1,setTodayTotalDetailSteps= <*>
844,20171223-22:20:2:174,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130458,E19,calculateCaloriesWithCache totalCalories= <*>
845,20171223-22:20:2:178,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
846,20171223-22:20:2:179,Step_StandReportReceiver,30002312,REPORT : 7179 5125 153774 240,E41,REPORT <*> <*> <*> <*> <*>
847,20171223-22:20:2:365,Step_LSC,30002312,onStandStepChanged 3753,E0,onStandStepChanged <*>
848,20171223-22:20:2:375,Step_LSC,30002312,onExtend:1514038803000 2 0 4,E8,onExtend: <*> <*> <*> <*>
849,20171223-22:20:2:670,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038740000##7179##549200##8661##16256##27446483,E33, getTodayTotalDetailSteps = <*>
850,20171223-22:20:2:671,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038740000##7181##549251##8661##16256##27446989,E1,setTodayTotalDetailSteps= <*>
851,20171223-22:20:2:678,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130501,E19,calculateCaloriesWithCache totalCalories= <*>
852,20171223-22:20:2:693,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
853,20171223-22:20:2:695,Step_StandReportReceiver,30002312,REPORT : 7181 5127 153817 240,E41,REPORT <*> <*> <*> <*> <*>
854,20171223-22:20:2:863,Step_LSC,30002312,onStandStepChanged 3755,E0,onStandStepChanged <*>
855,20171223-22:20:2:874,Step_LSC,30002312,onExtend:1514038803000 2 0 4,E8,onExtend: <*> <*> <*> <*>
856,20171223-22:20:3:164,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038740000##7181##549251##8661##16256##27446989,E33, getTodayTotalDetailSteps = <*>
857,20171223-22:20:3:165,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038740000##7183##549302##8661##16256##27447483,E1,setTodayTotalDetailSteps= <*>
858,20171223-22:20:3:175,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130544,E19,calculateCaloriesWithCache totalCalories= <*>
859,20171223-22:20:3:179,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
860,20171223-22:20:3:180,Step_StandReportReceiver,30002312,REPORT : 7183 5128 153859 240,E41,REPORT <*> <*> <*> <*> <*>
861,20171223-22:20:3:862,Step_LSC,30002312,onStandStepChanged 3757,E0,onStandStepChanged <*>
862,20171223-22:20:3:873,Step_LSC,30002312,onExtend:1514038804000 2 0 4,E8,onExtend: <*> <*> <*> <*>
863,20171223-22:20:4:166,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038740000##7183##549302##8661##16256##27447483,E33, getTodayTotalDetailSteps = <*>
864,20171223-22:20:4:167,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038740000##7185##549353##8661##16256##27448486,E1,setTodayTotalDetailSteps= <*>
865,20171223-22:20:4:187,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130587,E19,calculateCaloriesWithCache totalCalories= <*>
866,20171223-22:20:4:193,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
